charge_id,customer_id,user_id,amount,amount_refunded,currency,status,paid,payment_method,created,description,failure_code,failure_message,invoice_id,metadata,receipt_email,risk_level,risk_score
ch_a0d5f7a7f25bd8,cus_e079a9c250997f,3730,29900,0,usd,succeeded,True,sepa_debit,2025-03-04 07:04:41.623538,Recurring payment - month 2,,,in_6426f25340c150,"{""user_id"": ""3730"", ""recurring_month"": 2}",nlarsen@example.net,normal,27
ch_0eca326b77a0ad,cus_4592a798aac40b,3734,19900,0,gbp,succeeded,True,card_discover,2025-01-10 23:13:44.190707,Subscription payment for plan price_bacf62378770ad,,,in_ebc6672bdaa777,"{""user_id"": ""3734"", ""attempt"": 1}",,highest,12
ch_99afd0309707c1,cus_4592a798aac40b,3734,19900,0,usd,succeeded,True,sepa_debit,2025-02-09 17:13:45.190707,Recurring payment - month 2,,,in_2a1daafa0b72e2,"{""user_id"": ""3734"", ""recurring_month"": 2}",,normal,10
ch_694ead5a90a5f6,cus_4592a798aac40b,3734,19900,0,GBP,succeeded,True,google_pay,2025-03-11 18:13:45.190707,Recurring payment - month 3,,,in_e4205ed73df155,"{""user_id"": ""3734"", ""recurring_month"": 3}",jenniferaguirre@example.net,normal,21
ch_b5cde1ae81f869,cus_47e98097591ec4,3741,2900,0,eur,succeeded,True,card_discover,2025-01-26 02:18:58.630350,Subscription payment for plan price_e2cf713a2505e4,,,in_82f352046e20c1,"{""user_id"": ""3741"", ""attempt"": 1}",lauren52@example.org,normal,31
ch_938890d3d28377,cus_47e98097591ec4,3741,2900,0,gbp,succeeded,True,apple_pay,2025-02-25 05:18:35.630350,Recurring payment - month 2,,,in_eed401ab4a3653,"{""user_id"": ""3741"", ""recurring_month"": 2}",,normal,29
ch_0c2648a088878d,cus_47e98097591ec4,3741,2900,0,eur,succeeded,True,apple_pay,2025-03-27 02:18:35.630350,Recurring payment - month 3,,,in_dfcf2ad95c9669,"{""user_id"": ""3741"", ""recurring_month"": 3}",,normal,23
ch_cae1ae059ebc39,cus_47e98097591ec4,3741,2900,0,usd,succeeded,True,apple_pay,2025-04-26 10:18:35.630350,Recurring payment - month 4,,,in_5a2190385bc7ff,"{""user_id"": ""3741"", ""recurring_month"": 4}",mandyshaw@example.org,normal,14
ch_769111bf03d5ad,cus_47e98097591ec4,3741,2900,0,GBP,succeeded,True,card_visa,2025-05-26 04:18:35.630350,Recurring payment - month 5,,,in_230516ba08929a,"{""user_id"": ""3741"", ""recurring_month"": 5}",mirandaobrien@example.com,normal,30
ch_4bc6c97166839a,cus_243e1c664d33f3,3746,29900,7475,eur,succeeded,True,card_amex,2025-01-08 14:35:34.654002,Subscription payment for plan price_d80fa3f3b5d845,,,in_0432f864fb70f2,"{""user_id"": ""3746"", ""attempt"": 1}",,normal,55
ch_8bf1f2b15b2547,cus_243e1c664d33f3,3746,29900,0,Eur,succeeded,True,card_mastercard,2025-02-07 21:35:22.654002,Recurring payment - month 2,,,in_e9596e0e37a83f,"{""user_id"": ""3746"", ""recurring_month"": 2}",,normal,27
ch_02af5ceaed7172,cus_243e1c664d33f3,3746,29900,0,GBP,succeeded,True,card_visa,2025-03-09 06:35:22.654002,Recurring payment - month 3,,,in_865da4cfbda592,"{""user_id"": ""3746"", ""recurring_month"": 3}",,normal,1
ch_e87ebf7ec52bad,cus_243e1c664d33f3,3746,29900,0,usd,succeeded,True,card_visa,2025-04-08 10:35:22.654002,Recurring payment - month 4,,,in_3cd4e54a92253b,"{""user_id"": ""3746"", ""recurring_month"": 4}",ncruz@example.com,normal,29
ch_ea66fc3a509248,cus_243e1c664d33f3,3746,29900,0,usd,succeeded,True,card_amex,2025-05-09 02:35:22.654002,Recurring payment - month 5,,,in_d1797fa38024a9,"{""user_id"": ""3746"", ""recurring_month"": 5}",,normal,6
ch_40846cde90c062,cus_89b67bddc14e5a,3760,19900,0,USD,requires_action,False,apple_pay,2025-02-01 19:46:59.494025,Subscription payment for plan price_66599337738b8d,expired_card,Your card was declined.,in_70d002bdccc9f7,"{""user_id"": ""3760"", ""attempt"": 1}",rmoore@example.com,normal,65
ch_b28c4d32232762,cus_89b67bddc14e5a,3760,19900,0,Eur,succeeded,True,bank_transfer,2025-02-01 20:35:29.242519,Subscription payment for plan price_66599337738b8d,,,in_447c685133b1bb,"{""user_id"": ""3760"", ""attempt"": 2}",,normal,8
ch_54471f3e905dc4,cus_89b67bddc14e5a,3760,19900,0,gbp,failed,False,card_amex,2025-02-12 10:27:22.564361,Subscription payment for plan price_66599337738b8d,expired_card,Your card was declined.,in_08ee29da0ba120,"{""user_id"": ""3760"", ""attempt"": 3}",,highest,85
ch_8e9bdcf084072d,cus_89b67bddc14e5a,3760,19900,0,GBP,succeeded,True,card_amex,2025-02-12 11:26:52.494432,Subscription payment for plan price_66599337738b8d,,,in_f08d524af6aa2e,"{""user_id"": ""3760"", ""attempt"": 4}",,normal,15
ch_664a8a7336b6b8,cus_89b67bddc14e5a,3760,19900,0,Eur,succeeded,True,card_visa,2025-03-14 23:26:48.494432,Recurring payment - month 2,,,in_baeb6653a207f0,"{""user_id"": ""3760"", ""recurring_month"": 2}",,normal,24
ch_7eda449af7203a,cus_31d8a1ccac8fe0,3763,9900,0,Eur,succeeded,True,apple_pay,2025-01-16 17:32:59.720405,Subscription payment for plan price_509797584de32d,,,in_bd4e7d5ca982ad,"{""user_id"": ""3763"", ""attempt"": 1}",bridget68@example.org,elevated,56
ch_d739dbf07092e9,cus_31d8a1ccac8fe0,3763,9900,0,eur,succeeded,True,card_amex,2025-01-21 12:04:49.318775,Subscription payment for plan price_509797584de32d,,,in_68714112243378,"{""user_id"": ""3763"", ""attempt"": 2}",shawn38@example.org,normal,4
ch_0fb2ac74b1aa3e,cus_31d8a1ccac8fe0,3763,9900,0,usd,succeeded,True,sepa_debit,2025-02-20 17:04:25.318775,Recurring payment - month 2,,,in_1eda9de6eba284,"{""user_id"": ""3763"", ""recurring_month"": 2}",brent65@example.net,normal,11
ch_43dfbf0da5c980,cus_31d8a1ccac8fe0,3763,9900,0,gbp,succeeded,True,apple_pay,2025-03-22 00:04:25.318775,Recurring payment - month 3,,,in_eeb77b679df2cb,"{""user_id"": ""3763"", ""recurring_month"": 3}",,normal,27
ch_ec31f557c45f76,cus_31d8a1ccac8fe0,3763,9900,0,usd,succeeded,True,sepa_debit,2025-04-21 16:04:25.318775,Recurring payment - month 4,,,in_b8d6bb98fe8aa4,"{""user_id"": ""3763"", ""recurring_month"": 4}",huangmia@example.com,normal,20
ch_e40041735ce053,cus_1b8fa31774eb9a,3766,2900,0,Eur,succeeded,True,bank_transfer,2025-01-10 01:22:06.440296,Subscription payment for plan price_8a948bb4b91982,,,in_35f1f94102ad85,"{""user_id"": ""3766"", ""attempt"": 1}",colekimberly@example.net,normal,20
ch_66b8f682ddbd43,cus_7625e9ce3312f1,3777,9900,0,gbp,succeeded,True,google_pay,2025-02-25 07:56:08.568363,Subscription payment for plan price_d1d28a3241065a,,,in_0b6a69c4c04416,"{""user_id"": ""3777"", ""attempt"": 1}",amy83@example.com,normal,2
ch_9403a6df4e8701,cus_7625e9ce3312f1,3777,9900,0,usd,succeeded,True,card_discover,2025-03-27 08:56:09.568363,Recurring payment - month 2,,,in_3c0f9efcac7e6d,"{""user_id"": ""3777"", ""recurring_month"": 2}",,normal,1
ch_59d0c7e040236f,cus_7625e9ce3312f1,3777,9900,0,eur,succeeded,True,card_amex,2025-04-25 19:56:09.568363,Recurring payment - month 3,,,in_f21e81e14bdd75,"{""user_id"": ""3777"", ""recurring_month"": 3}",bmoore@example.com,normal,30
ch_4237aa1889e6b7,cus_f087e6a10e2ba0,3779,19900,0,gbp,succeeded,True,card_amex,2025-01-15 21:55:14.768842,Subscription payment for plan price_589955c05861a7,,,in_8662c790b8c8b9,"{""user_id"": ""3779"", ""attempt"": 1}",nicholeacosta@example.com,normal,4
ch_c13e948b173d6b,cus_d85b0325882f33,3783,9900,0,GBP,succeeded,True,card_discover,2025-02-11 23:20:36.762234,Subscription payment for plan price_be388a1be5088b,,,in_1c63417f8b24c3,"{""user_id"": ""3783"", ""attempt"": 1}",,elevated,65
ch_0d2510c506d837,cus_d85b0325882f33,3783,9900,0,usd,succeeded,True,bank_transfer,2025-02-25 07:33:45.230708,Subscription payment for plan price_be388a1be5088b,,,in_84392d6ecdfbda,"{""user_id"": ""3783"", ""attempt"": 2}",abbottjames@example.org,normal,63
ch_e98f55223cb589,cus_d85b0325882f33,3783,9900,0,Eur,succeeded,True,card_visa,2025-03-27 11:33:19.230708,Recurring payment - month 2,,,in_4ca6047bc03bec,"{""user_id"": ""3783"", ""recurring_month"": 2}",richardsjennifer@example.org,normal,26
ch_19cbd5f6e0a7f7,cus_d85b0325882f33,3783,9900,0,USD,succeeded,True,card_mastercard,2025-04-26 09:33:19.230708,Recurring payment - month 3,,,in_888413c95e08ef,"{""user_id"": ""3783"", ""recurring_month"": 3}",theresahall@example.net,normal,2
ch_129106539da3b5,cus_d85b0325882f33,3783,9900,0,USD,succeeded,True,sepa_debit,2025-05-25 21:33:19.230708,Recurring payment - month 4,,,in_cfc0689869770c,"{""user_id"": ""3783"", ""recurring_month"": 4}",jasonjones@example.net,normal,6
ch_a9b301be901a8e,cus_87b6dc489d6ce2,3785,4900,0,usd,succeeded,True,bank_transfer,2025-01-18 17:14:35.298963,Subscription payment for plan price_35b8989cf89798,,,in_1fbe957181fe72,"{""user_id"": ""3785"", ""attempt"": 1}",piercegina@example.com,normal,9
ch_bf935a98d7489c,cus_87b6dc489d6ce2,3785,4900,0,gbp,succeeded,True,apple_pay,2025-02-17 21:14:08.298963,Recurring payment - month 2,,,in_f944b93ca982d5,"{""user_id"": ""3785"", ""recurring_month"": 2}",,normal,14
ch_d8be7f76685c58,cus_87b6dc489d6ce2,3785,4900,0,usd,failed,False,google_pay,2025-03-19 23:14:08.298963,Recurring payment - month 3,card_declined,Your card was declined.,in_8fa078823b676f,"{""user_id"": ""3785"", ""recurring_month"": 3}",,normal,25
ch_dd7df51229cb74,cus_87b6dc489d6ce2,3785,4900,0,USD,succeeded,True,card_visa,2025-04-18 17:14:08.298963,Recurring payment - month 4,,,in_f060a86ab2df32,"{""user_id"": ""3785"", ""recurring_month"": 4}",taylorjose@example.org,normal,11
ch_11738b140d1f52,cus_3cde2d273d63c6,3792,9900,0,Eur,succeeded,True,apple_pay,2025-01-14 15:05:01.841383,Subscription payment for plan price_c27d0a1fc2471e,,,in_31159ca8cfff4a,"{""user_id"": ""3792"", ""attempt"": 1}",justinsmith@example.com,highest,38
ch_fe4560f7a5e36c,cus_3cde2d273d63c6,3792,9900,0,GBP,succeeded,True,card_mastercard,2025-02-13 13:04:39.841383,Recurring payment - month 2,,,in_ba832329841fff,"{""user_id"": ""3792"", ""recurring_month"": 2}",snunez@example.org,normal,8
ch_294ddcd0b1e696,cus_3cde2d273d63c6,3792,9900,0,usd,succeeded,True,google_pay,2025-03-15 14:04:39.841383,Recurring payment - month 3,,,in_a11634e4fbda57,"{""user_id"": ""3792"", ""recurring_month"": 3}",,normal,4
ch_8d7ef8800bc6aa,cus_cea5a8c189a4f2,3793,19900,0,Eur,requires_action,False,card_amex,2025-02-10 22:11:04.052399,Subscription payment for plan price_a1c83c57831231,card_declined,Your card was declined.,in_975902080184d6,"{""user_id"": ""3793"", ""attempt"": 1}",wyattlorraine@example.net,normal,25
ch_dbc993fb6ad351,cus_cd55a36cf4022d,3796,29900,0,Eur,succeeded,True,sepa_debit,2025-01-14 07:38:33.424170,Subscription payment for plan price_601a9448ced06a,,,in_dc7234e6740008,"{""user_id"": ""3796"", ""attempt"": 1}",mikaylapadilla@example.net,highest,15
ch_7604c2b740c74f,cus_cd55a36cf4022d,3796,29800,0,usd,requires_action,False,card_visa,2025-01-24 13:09:24.886422,Subscription payment for plan price_601a9448ced06a,insufficient_funds,Your card was declined.,in_43036c10ce1cf9,"{""user_id"": ""3796"", ""attempt"": 2}",,normal,44
ch_e2889f2ebdfb89,cus_cd55a36cf4022d,3796,29900,0,gbp,succeeded,True,card_visa,2025-01-24 13:59:01.418459,Subscription payment for plan price_601a9448ced06a,,,in_ddf6256b5ed192,"{""user_id"": ""3796"", ""attempt"": 3}",,normal,57
ch_db58bb5ecd3354,cus_cd55a36cf4022d,3796,29900,0,eur,succeeded,True,sepa_debit,2025-01-27 05:36:27.035153,Subscription payment for plan price_601a9448ced06a,,,in_cce6664c424e10,"{""user_id"": ""3796"", ""attempt"": 4}",jhansen@example.org,normal,43
ch_5d05e5d76f76b3,cus_cd55a36cf4022d,3796,29900,0,GBP,succeeded,True,card_visa,2025-02-26 10:36:23.035153,Recurring payment - month 2,,,in_1261c3363f16e2,"{""user_id"": ""3796"", ""recurring_month"": 2}",,normal,19
ch_831b1a83e8c7e3,cus_cd55a36cf4022d,3796,29900,0,USD,succeeded,True,card_discover,2025-03-28 04:36:23.035153,Recurring payment - month 3,,,in_fc6d49f50b7f86,"{""user_id"": ""3796"", ""recurring_month"": 3}",alyssaramirez@example.com,normal,4
ch_3535a6ce6bd8dc,cus_2b2f8289a27fdb,3798,19900,0,USD,succeeded,True,sepa_debit,2025-01-22 05:52:22.649827,Subscription payment for plan price_ea70f779900628,,,in_4dc16793bd188c,"{""user_id"": ""3798"", ""attempt"": 1}",ujoseph@example.com,elevated,22
ch_07230a7a052220,cus_2b2f8289a27fdb,3798,19900,0,Eur,succeeded,True,bank_transfer,2025-01-24 03:59:08.193618,Subscription payment for plan price_ea70f779900628,,,in_ff67af732cf8e6,"{""user_id"": ""3798"", ""attempt"": 2}",wrightmary@example.net,highest,19
ch_e705ca2c00f89d,cus_2b2f8289a27fdb,3798,19900,0,Eur,succeeded,True,card_mastercard,2025-02-10 12:59:06.088043,Subscription payment for plan price_ea70f779900628,,,in_da55fc7c9ec06e,"{""user_id"": ""3798"", ""attempt"": 3}",awright@example.com,normal,10
ch_40c3913746660a,cus_2b2f8289a27fdb,3798,19900,0,eur,succeeded,True,card_discover,2025-02-20 13:49:44.961571,Subscription payment for plan price_ea70f779900628,,,in_fe39823a8192a8,"{""user_id"": ""3798"", ""attempt"": 4}",garciawilliam@example.com,elevated,30
ch_1cd09b65f15cd1,cus_2b2f8289a27fdb,3798,19900,0,usd,succeeded,True,google_pay,2025-03-22 22:49:38.961571,Recurring payment - month 2,,,in_46e742878204ce,"{""user_id"": ""3798"", ""recurring_month"": 2}",,normal,1
ch_356feb5401824c,cus_2b2f8289a27fdb,3798,19900,0,gbp,succeeded,True,sepa_debit,2025-04-22 00:49:38.961571,Recurring payment - month 3,,,in_84303100d970aa,"{""user_id"": ""3798"", ""recurring_month"": 3}",kevinthomas@example.org,normal,27
ch_c9e13966028b9e,cus_2b2f8289a27fdb,3798,19900,0,USD,succeeded,True,apple_pay,2025-05-21 13:49:38.961571,Recurring payment - month 4,,,in_bffc589a654d4f,"{""user_id"": ""3798"", ""recurring_month"": 4}",,normal,8
ch_c9936f8dc1396e,cus_2b2f8289a27fdb,3798,19900,0,GBP,succeeded,True,apple_pay,2025-06-20 21:49:38.961571,Recurring payment - month 5,,,in_4ab13026c49ad8,"{""user_id"": ""3798"", ""recurring_month"": 5}",,normal,14
ch_3ead85c5e8a99e,cus_542e7795b51b83,3804,29900,0,eur,succeeded,True,card_discover,2025-01-01 20:05:37.556000,Subscription payment for plan price_8787de7355dbfd,,,in_39d7fc8316bdf1,"{""user_id"": ""3804"", ""attempt"": 1}",perrytheodore@example.net,normal,7
ch_4a705220e99356,cus_542e7795b51b83,3804,29900,0,eur,succeeded,True,sepa_debit,2025-01-31 22:05:34.556000,Recurring payment - month 2,,,in_31912beeb3e5e5,"{""user_id"": ""3804"", ""recurring_month"": 2}",,normal,1
ch_f6cb634d59381b,cus_5afae899b5abc0,3805,9900,0,eur,succeeded,True,apple_pay,2025-01-26 16:39:27.558913,Subscription payment for plan price_8e0a900ff86ca3,,,in_54274d18892c6c,"{""user_id"": ""3805"", ""attempt"": 1}",,highest,9
ch_9c2e3959def4d3,cus_5afae899b5abc0,3805,9900,0,gbp,succeeded,True,sepa_debit,2025-02-01 09:12:27.736969,Subscription payment for plan price_8e0a900ff86ca3,,,in_778ab12169bbaa,"{""user_id"": ""3805"", ""attempt"": 2}",vaughndonna@example.com,elevated,17
ch_8f529a31641ba8,cus_5afae899b5abc0,3805,9900,0,GBP,succeeded,True,card_mastercard,2025-03-03 21:12:32.736969,Recurring payment - month 2,,,in_bd4e5992b71632,"{""user_id"": ""3805"", ""recurring_month"": 2}",alexistaylor@example.org,normal,12
ch_a393ba3c63b26d,cus_5afae899b5abc0,3805,9900,0,gbp,succeeded,True,card_amex,2025-04-02 04:12:32.736969,Recurring payment - month 3,,,in_ceb37f986bbb11,"{""user_id"": ""3805"", ""recurring_month"": 3}",,normal,20
ch_104ab4121234ed,cus_5afae899b5abc0,3805,9900,0,Eur,succeeded,True,google_pay,2025-05-02 20:12:32.736969,Recurring payment - month 4,,,in_66b08558311a66,"{""user_id"": ""3805"", ""recurring_month"": 4}",samantha88@example.net,normal,6
ch_0e3cf07afdfc3f,cus_5afae899b5abc0,3805,9900,0,eur,succeeded,True,card_visa,2025-06-01 11:12:32.736969,Recurring payment - month 5,,,in_3557d070a38c92,"{""user_id"": ""3805"", ""recurring_month"": 5}",,normal,8
ch_5cd85202fe6af6,cus_dddf6675be613f,3819,9900,0,eur,requires_action,False,card_mastercard,2025-01-09 12:26:50.626045,Subscription payment for plan price_0725fca1bea170,insufficient_funds,Your card was declined.,in_379132af7ab1a0,"{""user_id"": ""3819"", ""attempt"": 1}",calhounjessica@example.com,normal,44
ch_501c46c96108cf,cus_dddf6675be613f,3819,9900,0,USD,succeeded,True,card_visa,2025-01-09 12:44:33.574716,Subscription payment for plan price_0725fca1bea170,,,in_2568eb5c128d72,"{""user_id"": ""3819"", ""attempt"": 2}",rosejonathan@example.net,elevated,37
ch_752b8b6c8113c3,cus_dddf6675be613f,3819,9950,0,eur,succeeded,True,card_amex,2025-01-14 12:50:18.164214,Subscription payment for plan price_0725fca1bea170,,,in_8c372a6aa43f2b,"{""user_id"": ""3819"", ""attempt"": 3}",basscarolyn@example.org,elevated,36
ch_0e7390cb9871f7,cus_dddf6675be613f,3819,9900,0,eur,failed,False,google_pay,2025-02-13 17:50:15.164214,Recurring payment - month 2,card_declined,Your card was declined.,in_1a12f32ea73d7a,"{""user_id"": ""3819"", ""recurring_month"": 2}",obrown@example.com,normal,24
ch_9d7b35c9d0566a,cus_1b3f3659d9f0f9,3821,29900,0,USD,succeeded,True,card_visa,2025-01-29 22:14:35.962655,Subscription payment for plan price_b106be7e5cd0fd,,,in_bced2bba832136,"{""user_id"": ""3821"", ""attempt"": 1}",davidsonkirsten@example.net,normal,1
ch_a41844a70d2d1e,cus_1b3f3659d9f0f9,3821,29900,0,gbp,failed,False,apple_pay,2025-02-28 13:14:07.962655,Recurring payment - month 2,card_declined,Your card was declined.,in_d333ea2c83a9d9,"{""user_id"": ""3821"", ""recurring_month"": 2}",,normal,27
ch_83187910a99201,cus_1b3f3659d9f0f9,3821,29900,0,eur,succeeded,True,google_pay,2025-03-31 01:14:07.962655,Recurring payment - month 3,,,in_eb43442dfd354b,"{""user_id"": ""3821"", ""recurring_month"": 3}",,normal,9
ch_d938cdeddc41a0,cus_1b3f3659d9f0f9,3821,29900,0,GBP,succeeded,True,card_mastercard,2025-04-30 03:14:07.962655,Recurring payment - month 4,,,in_fb867481ab670d,"{""user_id"": ""3821"", ""recurring_month"": 4}",,normal,4
ch_2a565708207acb,cus_1b3f3659d9f0f9,3821,29900,0,eur,succeeded,True,bank_transfer,2025-05-29 18:14:07.962655,Recurring payment - month 5,,,in_4314e2ac889d6f,"{""user_id"": ""3821"", ""recurring_month"": 5}",lindseygonzalez@example.com,normal,8
ch_03ad3ea35ac24d,cus_e22e35a9646690,3838,4900,0,gbp,succeeded,True,card_amex,2025-01-21 22:28:35.332460,Subscription payment for plan price_9f39d0bd0f8a8d,,,in_d4c76065b0bec6,"{""user_id"": ""3838"", ""attempt"": 1}",murphymegan@example.com,normal,64
ch_16a31600e9e4e6,cus_e22e35a9646690,3838,4900,0,eur,succeeded,True,card_mastercard,2025-02-21 01:28:06.332460,Recurring payment - month 2,,,in_845579d2eff1c0,"{""user_id"": ""3838"", ""recurring_month"": 2}",whiteerik@example.org,normal,10
ch_43484a8af31ef6,cus_e22e35a9646690,3838,4900,0,GBP,succeeded,True,bank_transfer,2025-03-23 04:28:06.332460,Recurring payment - month 3,,,in_63a55c6f90499e,"{""user_id"": ""3838"", ""recurring_month"": 3}",,normal,14
ch_e90a1b405d0d15,cus_e22e35a9646690,3838,4900,0,gbp,succeeded,True,bank_transfer,2025-04-21 14:28:06.332460,Recurring payment - month 4,,,in_55e4cd861f8b15,"{""user_id"": ""3838"", ""recurring_month"": 4}",geraldmyers@example.com,normal,17
ch_f3d5e9520dce00,cus_c7b0d2bba1be1e,3841,2900,0,gbp,succeeded,True,card_amex,2025-01-11 14:32:04.204581,Subscription payment for plan price_e5812e387fae5f,,,in_e8c0a13c730f25,"{""user_id"": ""3841"", ""attempt"": 1}",yjordan@example.org,elevated,17
ch_37a03773c977fb,cus_c7b0d2bba1be1e,3841,2900,0,usd,succeeded,True,apple_pay,2025-02-10 17:31:38.204581,Recurring payment - month 2,,,in_64bdd894296376,"{""user_id"": ""3841"", ""recurring_month"": 2}",,normal,11
ch_20e534c85bc57b,cus_c7b0d2bba1be1e,3841,2900,0,Eur,succeeded,True,sepa_debit,2025-03-12 08:31:38.204581,Recurring payment - month 3,,,in_3ae0e2fef9b372,"{""user_id"": ""3841"", ""recurring_month"": 3}",,normal,24
ch_7da0c6b2cb5ed6,cus_c7b0d2bba1be1e,3841,2900,0,USD,succeeded,True,card_discover,2025-04-11 12:31:38.204581,Recurring payment - month 4,,,in_f91df16446e367,"{""user_id"": ""3841"", ""recurring_month"": 4}",michael09@example.net,normal,12
ch_c0662b1c010ef5,cus_3ffa4e97195bdf,3850,19900,0,USD,failed,False,card_discover,2025-01-13 04:07:20.908727,Subscription payment for plan price_672d36c45f7bf6,processing_error,Your card was declined.,in_24327eb2e08e78,"{""user_id"": ""3850"", ""attempt"": 1}",,normal,23
ch_e75e0e931d899b,cus_3ffa4e97195bdf,3850,19900,0,USD,failed,False,card_discover,2025-01-13 04:07:09.908727,Subscription payment for plan price_672d36c45f7bf6,idempotency_key_in_use,Your card was declined.,in_24327eb2e08e78,"{""user_id"": ""3850"", ""attempt"": 1}",,normal,23
ch_f3aa1d8c71598e,cus_3ffa4e97195bdf,3850,19900,0,eur,succeeded,True,google_pay,2025-01-13 04:20:29.561115,Subscription payment for plan price_672d36c45f7bf6,,,in_3c3e19bfc99600,"{""user_id"": ""3850"", ""attempt"": 2}",robinsonronald@example.org,normal,61
ch_5aebb699c81f6c,cus_3ffa4e97195bdf,3850,19900,0,eur,requires_action,False,card_discover,2025-01-21 00:09:28.240797,Subscription payment for plan price_672d36c45f7bf6,processing_error,Your card was declined.,in_2222b47add8fe6,"{""user_id"": ""3850"", ""attempt"": 3}",elizabethcox@example.org,normal,91
ch_a8301ba6c32018,cus_b35aec7c6dad30,3851,19900,0,eur,succeeded,True,card_amex,2025-01-30 22:30:32.355369,Subscription payment for plan price_947389ad61f6c4,,,in_4d0a481c8d241c,"{""user_id"": ""3851"", ""attempt"": 1}",cconway@example.org,elevated,2
